ContentDatabase,ContentTypeDeployedFrom,ContentTypeId,ContentTypeName,CTFeatureIDFromDefinition,EventReceiver_Assembly,EventReceiver_Class,EventReceiver_Id,EventReceiver_Name,EventReceiver_Type,EventReceiverDeployedFrom,ListCreatedDate,ListDeleteTransactionID,ListId,ListTitle,ResourceDir,SiteCollection,SiteCollectionOwner,SolutionId,SolutionName,Source,WebApplication,WebUrl
portal_content_01,N/A,0x01004E72DF2AE9104B04BE5147F8B2D7A40E00691391907A3D464C9CB7CD3535E455F0,N/A,N/A,"SampleCTEREnv, Version=1.0.0.0, Culture=neutral, PublicKeyToken=7374da7122f83773",SampleCTEREnv.SampleCTERReceiver,42550794-8cb2-41cf-bd5a-b05075b9f32a,ItemAdding,2,d410e817-6255-4fc0-928f-2ac6e16ce56c | samplecterenv.wsp,9/30/2016 12:33:52 PM,0x,184aaf39-de2d-4a57-98b0-1e24ff83526e,List3,N/A,https://intranet.poc.com/sites/DiscoveryTool,N/A,N/A,CT SolutionName: N/A | ER SolutionName: samplecterenv.wsp,From EventReceivers Table,https://intranet.poc.com/,https://intranet.poc.com/sites/DiscoveryTool
portal_content_01,N/A,0x39061DAC6CB1D846BEB9E1C3645AF5AE,N/A,N/A,"Contoso.ContentType, Version=1.0.0.0, Culture=neutral, PublicKeyToken=598e28cfa04cf2c4",Contoso.ContentType.TestEventRecveiver1.TestEventRecveiver1,b8fa3cb3-b060-4908-ad00-bd4379d2d7ad,TestEventRecveiver1ItemUpdated,2,ac1d0639-b16c-46d8-beb9-e1c3645af5ae | contoso.contenttype.wsp,10/20/2014 9:23:39 PM,0x,a97fd3d4-84d6-47af-b7b0-71b6ada31114,Translation Status,N/A,https://intranet.poc.com/sites/testPublishing,N/A,N/A,CT SolutionName: N/A | ER SolutionName: contoso.contenttype.wsp,From EventReceivers Table,https://intranet.poc.com/,https://intranet.poc.com/sites/testPublishing
portal_content_01,N/A,0x010018B87CA0FC45334C899E425218A603F5,N/A,N/A,"YBBEST.AddEventReceiverToContentType, Version=1.0.0.0, Culture=neutral, PublicKeyToken=c5b05f5168be008d",YBBEST.AddEventReceiverToContentType.ItemContentTypeEventReceiver,d3c32bc4-61b7-4f7b-8b5b-be8b8f16c1b9,,2,a7407913-0c3b-4bc7-8391-c9d3346cd09a | ybbest.addeventreceivertocontenttype.wsp,6/6/2016 6:16:29 AM,0x,43f92a97-b373-4003-87ed-d0f3b02bf427,TestList09,N/A,https://intranet.poc.com/sites/DiscoveryTool,N/A,N/A,CT SolutionName: N/A | ER SolutionName: ybbest.addeventreceivertocontenttype.wsp,From EventReceivers Table,https://intranet.poc.com/,https://intranet.poc.com/sites/DiscoveryTool
portal_content_01,N/A,0x39061DAC6CB1D846BEB9E1C3645AF5AE,N/A,N/A,"Contoso.ContentType, Version=1.0.0.0, Culture=neutral, PublicKeyToken=598e28cfa04cf2c4",Contoso.ContentType.TestEventRecveiver1.TestEventRecveiver1,1aec8082-22b6-4ed4-bec5-c1135306f91b,TestEventRecveiver1ItemUpdated,2,ac1d0639-b16c-46d8-beb9-e1c3645af5ae | contoso.contenttype.wsp,10/20/2014 9:23:04 PM,0x,b761ce5e-af5d-4a42-9751-551909dbaad8,TaxonomyHiddenList,N/A,https://intranet.poc.com/sites/testPublishing,N/A,N/A,CT SolutionName: N/A | ER SolutionName: contoso.contenttype.wsp,From EventReceivers Table,https://intranet.poc.com/,https://intranet.poc.com/sites/testPublishing
portal_content_01,N/A,0x39061DAC6CB1D846BEB9E1C3645AF5AE,N/A,N/A,"Contoso.ContentType, Version=1.0.0.0, Culture=neutral, PublicKeyToken=598e28cfa04cf2c4",Contoso.ContentType.TestEventRecveiver1.TestEventRecveiver1,fee6ac0d-ccec-47a8-a139-c255ce0f27b0,TestEventRecveiver1ItemAdding,2,ac1d0639-b16c-46d8-beb9-e1c3645af5ae | contoso.contenttype.wsp,10/21/2014 4:31:33 PM,0x,732b7115-d373-4d7f-9eeb-200f848994ab,Translation Status,N/A,https://intranet.poc.com/sites/PocContosoTeamSite,N/A,N/A,CT SolutionName: N/A | ER SolutionName: contoso.contenttype.wsp,From EventReceivers Table,https://intranet.poc.com/,https://intranet.poc.com/sites/PocContosoTeamSite
portal_content_01,N/A,0x39061DAC6CB1D846BEB9E1C3645AF5AE,N/A,N/A,"Contoso.ContentType, Version=1.0.0.0, Culture=neutral, PublicKeyToken=598e28cfa04cf2c4",Contoso.ContentType.TestEventRecveiver1.TestEventRecveiver1,03cea8dc-0108-4963-a51b-c31c564b6de6,TestEventRecveiver1ItemUpdated,2,ac1d0639-b16c-46d8-beb9-e1c3645af5ae | contoso.contenttype.wsp,10/20/2014 9:23:00 PM,0x,91e6354f-0b63-481c-b4b6-ba23043227d9,Variation Labels,N/A,https://intranet.poc.com/sites/testPublishing,N/A,N/A,CT SolutionName: N/A | ER SolutionName: contoso.contenttype.wsp,From EventReceivers Table,https://intranet.poc.com/,https://intranet.poc.com/sites/testPublishing
portal_content_01,N/A,0x39061DAC6CB1D846BEB9E1C3645AF5AE,N/A,N/A,"Contoso.ContentType, Version=1.0.0.0, Culture=neutral, PublicKeyToken=598e28cfa04cf2c4",Contoso.ContentType.TestEventRecveiver1.TestEventRecveiver1,e01832d9-f671-4009-9df9-c372a6170896,TestEventRecveiver1ItemAdding,2,ac1d0639-b16c-46d8-beb9-e1c3645af5ae | contoso.contenttype.wsp,10/21/2014 4:31:22 PM,0x,61f347cf-af8d-43e8-a371-5f7c1d6e2c01,Device Channels,N/A,https://intranet.poc.com/sites/PocContosoTeamSite,N/A,N/A,CT SolutionName: N/A | ER SolutionName: contoso.contenttype.wsp,From EventReceivers Table,https://intranet.poc.com/,https://intranet.poc.com/sites/PocContosoTeamSite
portal_content_01,N/A,0x01009DD16A5F77FEB149B619D1F86DEAEBE3,N/A,N/A,"YBBEST.AddEventReceiverToContentType, Version=1.0.0.0, Culture=neutral, PublicKeyToken=c5b05f5168be008d",YBBEST.AddEventReceiverToContentType.ItemContentTypeEventReceiver,da8cf540-1f5a-4c5e-be10-c6f2ab47aee6,,2,a7407913-0c3b-4bc7-8391-c9d3346cd09a | ybbest.addeventreceivertocontenttype.wsp,2/29/2016 9:34:50 AM,0x,7ece57b7-876e-4de4-8f08-7112e160252c,TestList4,N/A,https://intranet.poc.com/sites/DiscoveryTool,N/A,N/A,CT SolutionName: N/A | ER SolutionName: ybbest.addeventreceivertocontenttype.wsp,From EventReceivers Table,https://intranet.poc.com/,https://intranet.poc.com/sites/DiscoveryTool
portal_content_01,N/A,0x01004E72DF2AE9104B04BE5147F8B2D7A40E002CA8AB7D3E097540B6581D3BBB6B8B59,N/A,N/A,"SampleCTEREnv, Version=1.0.0.0, Culture=neutral, PublicKeyToken=7374da7122f83773",SampleCTEREnv.SampleCTERReceiver,66db1daa-48eb-45c7-a62a-c81f7ae42a1a,ItemAdding,2,d410e817-6255-4fc0-928f-2ac6e16ce56c | samplecterenv.wsp,9/30/2016 12:32:59 PM,0x,3f058a95-0520-44e5-9ae9-a047a4629dee,List2,N/A,https://intranet.poc.com/sites/DiscoveryTool,N/A,N/A,CT SolutionName: N/A | ER SolutionName: samplecterenv.wsp,From EventReceivers Table,https://intranet.poc.com/,https://intranet.poc.com/sites/DiscoveryTool
portal_content_01,N/A,0x39061DAC6CB1D846BEB9E1C3645AF5AE,N/A,N/A,"Contoso.ContentType, Version=1.0.0.0, Culture=neutral, PublicKeyToken=598e28cfa04cf2c4",Contoso.ContentType.TestEventRecveiver1.TestEventRecveiver1,b3295b56-e571-43c2-a6e5-c8a45e0922d2,TestEventRecveiver1ItemUpdated,2,ac1d0639-b16c-46d8-beb9-e1c3645af5ae | contoso.contenttype.wsp,10/20/2014 9:22:59 PM,0x,afc6392a-8769-4946-8276-ad8be0d93851,Relationships List,N/A,https://intranet.poc.com/sites/testPublishing,N/A,N/A,CT SolutionName: N/A | ER SolutionName: contoso.contenttype.wsp,From EventReceivers Table,https://intranet.poc.com/,https://intranet.poc.com/sites/testPublishing
portal_content_01,N/A,0x39061DAC6CB1D846BEB9E1C3645AF5AE,N/A,N/A,"Contoso.ContentType, Version=1.0.0.0, Culture=neutral, PublicKeyToken=598e28cfa04cf2c4",Contoso.ContentType.TestEventRecveiver1.TestEventRecveiver1,3ca908c2-282a-45cc-906b-c8bf8aeb9480,TestEventRecveiver1ItemAdding,2,ac1d0639-b16c-46d8-beb9-e1c3645af5ae | contoso.contenttype.wsp,10/21/2014 4:30:42 PM,0x,24d94197-38f6-4b36-8180-bdb6581c77b4,Variation Labels,N/A,https://intranet.poc.com/sites/PocContosoTeamSite,N/A,N/A,CT SolutionName: N/A | ER SolutionName: contoso.contenttype.wsp,From EventReceivers Table,https://intranet.poc.com/,https://intranet.poc.com/sites/PocContosoTeamSite
portal_content_01,N/A,0x39061DAC6CB1D846BEB9E1C3645AF5AE,N/A,N/A,"Contoso.ContentType, Version=1.0.0.0, Culture=neutral, PublicKeyToken=598e28cfa04cf2c4",Contoso.ContentType.TestEventRecveiver1.TestEventRecveiver1,a51b616b-8615-4880-b857-c9ed9a3a0192,TestEventRecveiver1ItemUpdated,2,ac1d0639-b16c-46d8-beb9-e1c3645af5ae | contoso.contenttype.wsp,10/20/2014 9:22:56 PM,0x,085a9f45-c0e1-4729-b849-9b7364e49889,Quick Deploy Items,N/A,https://intranet.poc.com/sites/testPublishing,N/A,N/A,CT SolutionName: N/A | ER SolutionName: contoso.contenttype.wsp,From EventReceivers Table,https://intranet.poc.com/,https://intranet.poc.com/sites/testPublishing
portal_content_01,N/A,0x39061DAC6CB1D846BEB9E1C3645AF5AE,N/A,N/A,"Contoso.ContentType, Version=1.0.0.0, Culture=neutral, PublicKeyToken=598e28cfa04cf2c4",Contoso.ContentType.TestEventRecveiver1.TestEventRecveiver1,d474359f-757a-4af2-b1be-ca25fc37870d,TestEventRecveiver1ItemUpdated,2,ac1d0639-b16c-46d8-beb9-e1c3645af5ae | contoso.contenttype.wsp,10/21/2014 4:30:49 PM,0x,ffa1a9c7-51d2-41f3-b97b-80f42513d72a,Content type publishing error log,N/A,https://intranet.poc.com/sites/PocContosoTeamSite,N/A,N/A,CT SolutionName: N/A | ER SolutionName: contoso.contenttype.wsp,From EventReceivers Table,https://intranet.poc.com/,https://intranet.poc.com/sites/PocContosoTeamSite
portal_content_01,N/A,0x39061DAC6CB1D846BEB9E1C3645AF5AE,N/A,N/A,"Contoso.ContentType, Version=1.0.0.0, Culture=neutral, PublicKeyToken=598e28cfa04cf2c4",Contoso.ContentType.TestEventRecveiver1.TestEventRecveiver1,7010e40a-49de-44ee-8423-cadac19d68b1,TestEventRecveiver1ItemAdding,2,ac1d0639-b16c-46d8-beb9-e1c3645af5ae | contoso.contenttype.wsp,10/20/2014 9:23:39 PM,0x,a97fd3d4-84d6-47af-b7b0-71b6ada31114,Translation Status,N/A,https://intranet.poc.com/sites/testPublishing,N/A,N/A,CT SolutionName: N/A | ER SolutionName: contoso.contenttype.wsp,From EventReceivers Table,https://intranet.poc.com/,https://intranet.poc.com/sites/testPublishing
portal_content_01,N/A,0x39061DAC6CB1D846BEB9E1C3645AF5AE,N/A,N/A,"Contoso.ContentType, Version=1.0.0.0, Culture=neutral, PublicKeyToken=598e28cfa04cf2c4",Contoso.ContentType.TestEventRecveiver1.TestEventRecveiver1,39ae018f-0117-47d2-baf9-cfe8b0a0b276,TestEventRecveiver1ItemUpdated,2,ac1d0639-b16c-46d8-beb9-e1c3645af5ae | contoso.contenttype.wsp,10/21/2014 4:31:33 PM,0x,732b7115-d373-4d7f-9eeb-200f848994ab,Translation Status,N/A,https://intranet.poc.com/sites/PocContosoTeamSite,N/A,N/A,CT SolutionName: N/A | ER SolutionName: contoso.contenttype.wsp,From EventReceivers Table,https://intranet.poc.com/,https://intranet.poc.com/sites/PocContosoTeamSite
portal_content_01,N/A,0x01009ADDDDD38216504BBBCFD5E75A2DB95B,N/A,N/A,"YBBEST.AddEventReceiverToContentType, Version=1.0.0.0, Culture=neutral, PublicKeyToken=c5b05f5168be008d",YBBEST.AddEventReceiverToContentType.ItemContentTypeEventReceiver,187217a6-3e19-4ad8-8074-d0160184dd09,,2,a7407913-0c3b-4bc7-8391-c9d3346cd09a | ybbest.addeventreceivertocontenttype.wsp,6/3/2016 1:15:28 PM,0x,a348cbf7-6c36-4d59-b78e-3d31ccbbecef,TestList67,N/A,https://intranet.poc.com/sites/DiscoveryTool,N/A,N/A,CT SolutionName: N/A | ER SolutionName: ybbest.addeventreceivertocontenttype.wsp,From EventReceivers Table,https://intranet.poc.com/,https://intranet.poc.com/sites/DiscoveryTool
portal_content_01,N/A,0x39061DAC6CB1D846BEB9E1C3645AF5AE,N/A,N/A,"Contoso.ContentType, Version=1.0.0.0, Culture=neutral, PublicKeyToken=598e28cfa04cf2c4",Contoso.ContentType.TestEventRecveiver1.TestEventRecveiver1,2478a41a-dd70-419b-9d76-d42876a4ddbf,TestEventRecveiver1ItemAdding,2,ac1d0639-b16c-46d8-beb9-e1c3645af5ae | contoso.contenttype.wsp,10/20/2014 9:23:00 PM,0x,6d4ef9d6-5c4c-4f47-bff1-ae6160d2a40f,Reusable Content,N/A,https://intranet.poc.com/sites/testPublishing,N/A,N/A,CT SolutionName: N/A | ER SolutionName: contoso.contenttype.wsp,From EventReceivers Table,https://intranet.poc.com/,https://intranet.poc.com/sites/testPublishing
portal_content_01,N/A,0x39061DAC6CB1D846BEB9E1C3645AF5AE,N/A,N/A,"Contoso.ContentType, Version=1.0.0.0, Culture=neutral, PublicKeyToken=598e28cfa04cf2c4",Contoso.ContentType.TestEventRecveiver1.TestEventRecveiver1,5ed6e48c-3983-41c7-9651-de3c4ca98a68,TestEventRecveiver1ItemUpdated,2,ac1d0639-b16c-46d8-beb9-e1c3645af5ae | contoso.contenttype.wsp,10/21/2014 4:30:40 PM,0x,1e2c58f9-1e95-41c8-8fee-0800e2c9aa6c,Notification List,N/A,https://intranet.poc.com/sites/PocContosoTeamSite,N/A,N/A,CT SolutionName: N/A | ER SolutionName: contoso.contenttype.wsp,From EventReceivers Table,https://intranet.poc.com/,https://intranet.poc.com/sites/PocContosoTeamSite
portal_content_01,N/A,0x39061DAC6CB1D846BEB9E1C3645AF5AE,N/A,N/A,"Contoso.ContentType, Version=1.0.0.0, Culture=neutral, PublicKeyToken=598e28cfa04cf2c4",Contoso.ContentType.TestEventRecveiver1.TestEventRecveiver1,dac1a96c-5498-4db2-8902-dff91ad9bef9,TestEventRecveiver1ItemAdding,2,ac1d0639-b16c-46d8-beb9-e1c3645af5ae | contoso.contenttype.wsp,10/20/2014 9:22:59 PM,0x,afc6392a-8769-4946-8276-ad8be0d93851,Relationships List,N/A,https://intranet.poc.com/sites/testPublishing,N/A,N/A,CT SolutionName: N/A | ER SolutionName: contoso.contenttype.wsp,From EventReceivers Table,https://intranet.poc.com/,https://intranet.poc.com/sites/testPublishing
portal_content_01,N/A,0x39061DAC6CB1D846BEB9E1C3645AF5AE,N/A,N/A,"Contoso.ContentType, Version=1.0.0.0, Culture=neutral, PublicKeyToken=598e28cfa04cf2c4",Contoso.ContentType.TestEventRecveiver1.TestEventRecveiver1,1bc745b1-140c-4e6f-ba2c-ee6e5e5a7acb,TestEventRecveiver1ItemAdding,2,ac1d0639-b16c-46d8-beb9-e1c3645af5ae | contoso.contenttype.wsp,10/21/2014 4:30:40 PM,0x,1e2c58f9-1e95-41c8-8fee-0800e2c9aa6c,Notification List,N/A,https://intranet.poc.com/sites/PocContosoTeamSite,N/A,N/A,CT SolutionName: N/A | ER SolutionName: contoso.contenttype.wsp,From EventReceivers Table,https://intranet.poc.com/,https://intranet.poc.com/sites/PocContosoTeamSite
portal_content_01,N/A,0x0100E321C5DA35E5449F9A298CE0D8D600FC00D93BF89C36304203BF89F062F718CBC6003E6191042FB21B4BA6889DB67165DAD1,N/A,N/A,"ERCT, Version=1.0.0.0, Culture=neutral, PublicKeyToken=6541e949b4f15fdf",ERCT.CTER2,964bad3a-776b-4add-9f9f-f03a0f08d503,ItemAdding,2,6633bed0-6d85-4517-bdae-71c0f556b2e4 | erct.wsp,2/24/2016 9:20:43 AM,0x,391c2164-4401-4262-84ab-a35b0c353931,TestList,N/A,https://intranet.poc.com/sites/DiscoveryTool,N/A,N/A,CT SolutionName: N/A | ER SolutionName: erct.wsp,From EventReceivers Table,https://intranet.poc.com/,https://intranet.poc.com/sites/DiscoveryTool
portal_content_01,N/A,0x39061DAC6CB1D846BEB9E1C3645AF5AE,N/A,N/A,"Contoso.ContentType, Version=1.0.0.0, Culture=neutral, PublicKeyToken=598e28cfa04cf2c4",Contoso.ContentType.TestEventRecveiver1.TestEventRecveiver1,a798b111-64a7-44cd-a639-f23e1d75b4d5,TestEventRecveiver1ItemUpdated,2,ac1d0639-b16c-46d8-beb9-e1c3645af5ae | contoso.contenttype.wsp,10/21/2014 4:30:36 PM,0x,396557ae-e219-4155-9cd1-f649f01d987d,Quick Deploy Items,N/A,https://intranet.poc.com/sites/PocContosoTeamSite,N/A,N/A,CT SolutionName: N/A | ER SolutionName: contoso.contenttype.wsp,From EventReceivers Table,https://intranet.poc.com/,https://intranet.poc.com/sites/PocContosoTeamSite
portal_content_01,N/A,0x0100AF2B45D6CD37F14AB463582FA8DEC546,N/A,N/A,"YBBEST.AddEventReceiverToContentType, Version=1.0.0.0, Culture=neutral, PublicKeyToken=c5b05f5168be008d",YBBEST.AddEventReceiverToContentType.ItemContentTypeEventReceiver,58c854e7-fd55-412e-a72c-f24ae294ab39,,2,a7407913-0c3b-4bc7-8391-c9d3346cd09a | ybbest.addeventreceivertocontenttype.wsp,5/30/2016 8:01:40 AM,0x,3a0fde99-637a-4ee7-919c-f90433191972,ListForTemplate,N/A,https://intranet.poc.com/sites/DiscoveryTool,N/A,N/A,CT SolutionName: N/A | ER SolutionName: ybbest.addeventreceivertocontenttype.wsp,From EventReceivers Table,https://intranet.poc.com/,https://intranet.poc.com/sites/DiscoveryTool/SubSiteDiscovery
portal_content_01,N/A,0x39061DAC6CB1D846BEB9E1C3645AF5AE,N/A,N/A,"Contoso.ContentType, Version=1.0.0.0, Culture=neutral, PublicKeyToken=598e28cfa04cf2c4",Contoso.ContentType.TestEventRecveiver1.TestEventRecveiver1,3d92654d-fd02-406e-83a9-f2c672d3a3d0,TestEventRecveiver1ItemUpdated,2,ac1d0639-b16c-46d8-beb9-e1c3645af5ae | contoso.contenttype.wsp,10/20/2014 9:23:00 PM,0x,6d4ef9d6-5c4c-4f47-bff1-ae6160d2a40f,Reusable Content,N/A,https://intranet.poc.com/sites/testPublishing,N/A,N/A,CT SolutionName: N/A | ER SolutionName: contoso.contenttype.wsp,From EventReceivers Table,https://intranet.poc.com/,https://intranet.poc.com/sites/testPublishing
portal_content_01,N/A,0x39061DAC6CB1D846BEB9E1C3645AF5AE,N/A,N/A,"Contoso.ContentType, Version=1.0.0.0, Culture=neutral, PublicKeyToken=598e28cfa04cf2c4",Contoso.ContentType.TestEventRecveiver1.TestEventRecveiver1,c317834d-371e-49f4-bd8c-f49cfa9f64f7,TestEventRecveiver1ItemUpdated,2,ac1d0639-b16c-46d8-beb9-e1c3645af5ae | contoso.contenttype.wsp,10/20/2014 9:22:58 PM,0x,965e833f-0d62-413a-8c89-efe9326d1226,Long Running Operation Status,N/A,https://intranet.poc.com/sites/testPublishing,N/A,N/A,CT SolutionName: N/A | ER SolutionName: contoso.contenttype.wsp,From EventReceivers Table,https://intranet.poc.com/,https://intranet.poc.com/sites/testPublishing
portal_content_01,N/A,0x39061DAC6CB1D846BEB9E1C3645AF5AE,N/A,N/A,"Contoso.ContentType, Version=1.0.0.0, Culture=neutral, PublicKeyToken=598e28cfa04cf2c4",Contoso.ContentType.TestEventRecveiver1.TestEventRecveiver1,7f7dc15b-b835-4e88-b738-f5789ba9e157,TestEventRecveiver1ItemUpdated,2,ac1d0639-b16c-46d8-beb9-e1c3645af5ae | contoso.contenttype.wsp,10/21/2014 4:30:39 PM,0x,81fd8c05-8492-4049-9510-60ea6f5bca73,Suggested Content Browser Locations,N/A,https://intranet.poc.com/sites/PocContosoTeamSite,N/A,N/A,CT SolutionName: N/A | ER SolutionName: contoso.contenttype.wsp,From EventReceivers Table,https://intranet.poc.com/,https://intranet.poc.com/sites/PocContosoTeamSite
portal_content_01,N/A,0x39061DAC6CB1D846BEB9E1C3645AF5AE,N/A,N/A,"Contoso.ContentType, Version=1.0.0.0, Culture=neutral, PublicKeyToken=598e28cfa04cf2c4",Contoso.ContentType.TestEventRecveiver1.TestEventRecveiver1,bf64cb7c-a021-4600-8ab2-f8ea8b528047,TestEventRecveiver1ItemAdding,2,ac1d0639-b16c-46d8-beb9-e1c3645af5ae | contoso.contenttype.wsp,10/20/2014 9:22:54 PM,0x,4c15b69e-6aaf-4df9-aefa-8f85f60b25d6,Cache Profiles,N/A,https://intranet.poc.com/sites/testPublishing,N/A,N/A,CT SolutionName: N/A | ER SolutionName: contoso.contenttype.wsp,From EventReceivers Table,https://intranet.poc.com/,https://intranet.poc.com/sites/testPublishing
portal_content_01,N/A,0x0100E73BF04F1EDB4E8CB0C67DB3BA51BFC20057BC8AE0C0081242AF9E5D7E29CD3271,SunCT,{3b046173-8ed3-4a32-ab47-f69d94204284},"CTER, Version=1.0.0.0, Culture=neutral, PublicKeyToken=d1bbf3811442b3ca",CTER.PlanetReceiver,N/A,ItemAdding,N/A,N/A,6/6/2016 9:40:22 AM,0x,2a585980-d6cc-4a78-be4e-00937e6d6125,FinalTestList,N/A,https://intranet.poc.com/sites/DiscoveryTool,N/A,N/A,CT SolutionName: N/A | ER SolutionName: N/A,From AllLists Table,https://intranet.poc.com/,https://intranet.poc.com/sites/DiscoveryTool
portal_content_01,d410e817-6255-4fc0-928f-2ac6e16ce56c | samplecterenv.wsp,0x01004E72DF2AE9104B04BE5147F8B2D7A40E00691391907A3D464C9CB7CD3535E455F0,SampleCTERCT,{d410e817-6255-4fc0-928f-2ac6e16ce56c},"SampleCTEREnv, Version=1.0.0.0, Culture=neutral, PublicKeyToken=7374da7122f83773",SampleCTEREnv.SampleCTERReceiver,N/A,ItemAdding,N/A,d410e817-6255-4fc0-928f-2ac6e16ce56c | samplecterenv.wsp,9/30/2016 12:33:52 PM,0x,184aaf39-de2d-4a57-98b0-1e24ff83526e,List3,N/A,https://intranet.poc.com/sites/DiscoveryTool,N/A,N/A,CT SolutionName: samplecterenv.wsp | ER SolutionName: samplecterenv.wsp,From AllLists Table,https://intranet.poc.com/,https://intranet.poc.com/sites/DiscoveryTool
portal_content_01,N/A,0x01009ADDDDD38216504BBBCFD5E75A2DB95B,"$Resources:core,Item;",{695b6570-a48b-4a8e-8ea5-26ea7fc1d162},"YBBEST.AddEventReceiverToContentType, Version=1.0.0.0, Culture=neutral, PublicKeyToken=c5b05f5168be008d;YBBEST.AddEventReceiverToContentType, Version=1.0.0.0, Culture=neutral, PublicKeyToken=c5b05f5168be008d",YBBEST.AddEventReceiverToContentType.ItemContentTypeEventReceiver;YBBEST.AddEventReceiverToContentType.ItemContentTypeEventReceiver,N/A,N/A;N/A,N/A,a7407913-0c3b-4bc7-8391-c9d3346cd09a | ybbest.addeventreceivertocontenttype.wsp,6/3/2016 1:15:28 PM,0x,a348cbf7-6c36-4d59-b78e-3d31ccbbecef,TestList67,N/A,https://intranet.poc.com/sites/DiscoveryTool,N/A,N/A,CT SolutionName: N/A | ER SolutionName: ybbest.addeventreceivertocontenttype.wsp,From AllLists Table,https://intranet.poc.com/,https://intranet.poc.com/sites/DiscoveryTool
portal_content_01,N/A,0x0100CFC9FCF7F3C420498D25BCA07CA498A5,"$Resources:core,Item;",{695b6570-a48b-4a8e-8ea5-26ea7fc1d162},"YBBEST.AddEventReceiverToContentType, Version=1.0.0.0, Culture=neutral, PublicKeyToken=c5b05f5168be008d;YBBEST.AddEventReceiverToContentType, Version=1.0.0.0, Culture=neutral, PublicKeyToken=c5b05f5168be008d",YBBEST.AddEventReceiverToContentType.ItemContentTypeEventReceiver;YBBEST.AddEventReceiverToContentType.ItemContentTypeEventReceiver,N/A,N/A;N/A,N/A,a7407913-0c3b-4bc7-8391-c9d3346cd09a | ybbest.addeventreceivertocontenttype.wsp,5/24/2016 6:14:04 AM,0x,389190a9-dbce-4911-8116-4fed9439c649,TestERCTList1,N/A,https://intranet.poc.com/sites/DiscoveryTool,N/A,N/A,CT SolutionName: N/A | ER SolutionName: ybbest.addeventreceivertocontenttype.wsp,From AllLists Table,https://intranet.poc.com/,https://intranet.poc.com/sites/DiscoveryTool
portal_content_01,N/A,0x01009DD16A5F77FEB149B619D1F86DEAEBE3,"$Resources:core,Item;",{695b6570-a48b-4a8e-8ea5-26ea7fc1d162},"YBBEST.AddEventReceiverToContentType, Version=1.0.0.0, Culture=neutral, PublicKeyToken=c5b05f5168be008d;YBBEST.AddEventReceiverToContentType, Version=1.0.0.0, Culture=neutral, PublicKeyToken=c5b05f5168be008d",YBBEST.AddEventReceiverToContentType.ItemContentTypeEventReceiver;YBBEST.AddEventReceiverToContentType.ItemContentTypeEventReceiver,N/A,N/A;N/A,N/A,a7407913-0c3b-4bc7-8391-c9d3346cd09a | ybbest.addeventreceivertocontenttype.wsp,2/29/2016 9:34:50 AM,0x,7ece57b7-876e-4de4-8f08-7112e160252c,TestList4,N/A,https://intranet.poc.com/sites/DiscoveryTool,N/A,N/A,CT SolutionName: N/A | ER SolutionName: ybbest.addeventreceivertocontenttype.wsp,From AllLists Table,https://intranet.poc.com/,https://intranet.poc.com/sites/DiscoveryTool
portal_content_01,N/A,0x01003EB460A3A64EDC43BF7211AA490C1748,"$Resources:core,Item;",{695b6570-a48b-4a8e-8ea5-26ea7fc1d162},"YBBEST.AddEventReceiverToContentType, Version=1.0.0.0, Culture=neutral, PublicKeyToken=c5b05f5168be008d;YBBEST.AddEventReceiverToContentType, Version=1.0.0.0, Culture=neutral, PublicKeyToken=c5b05f5168be008d",YBBEST.AddEventReceiverToContentType.ItemContentTypeEventReceiver;YBBEST.AddEventReceiverToContentType.ItemContentTypeEventReceiver,N/A,N/A;N/A,N/A,a7407913-0c3b-4bc7-8391-c9d3346cd09a | ybbest.addeventreceivertocontenttype.wsp,6/6/2016 6:13:34 AM,0x,a7317a2c-2160-4896-919e-8d3a5712ab54,TestListForER,N/A,https://intranet.poc.com/sites/DiscoveryTool,N/A,N/A,CT SolutionName: N/A | ER SolutionName: ybbest.addeventreceivertocontenttype.wsp,From AllLists Table,https://intranet.poc.com/,https://intranet.poc.com/sites/DiscoveryTool
portal_content_01,N/A,0x010003321AFA2350B5478249E7C1C694A2A9,"$Resources:core,Item;",{695b6570-a48b-4a8e-8ea5-26ea7fc1d162},"YBBEST.AddEventReceiverToContentType, Version=1.0.0.0, Culture=neutral, PublicKeyToken=c5b05f5168be008d;YBBEST.AddEventReceiverToContentType, Version=1.0.0.0, Culture=neutral, PublicKeyToken=c5b05f5168be008d",YBBEST.AddEventReceiverToContentType.ItemContentTypeEventReceiver;YBBEST.AddEventReceiverToContentType.ItemContentTypeEventReceiver,N/A,N/A;N/A,N/A,a7407913-0c3b-4bc7-8391-c9d3346cd09a | ybbest.addeventreceivertocontenttype.wsp,6/6/2016 4:40:26 AM,0x,9dcaf3fe-e4bd-47e2-a865-cdadd3316573,LTEROne,N/A,https://intranet.poc.com/sites/DiscoveryTool,N/A,N/A,CT SolutionName: N/A | ER SolutionName: ybbest.addeventreceivertocontenttype.wsp,From AllLists Table,https://intranet.poc.com/,https://intranet.poc.com/sites/DiscoveryTool
